Quadrant	0
0	1	2	3	5.0
23	25	25	33	2.0
23	25	27	32	5.0
23	25	28	33	3.0
23	25	29	33	2.0
23	26	27	33	2.0
23	26	28	34	2.0
23	27	28	36	2.0
23	30	25	42	2.0
23	31	25	41	2.0
23	31	28	45	3.0
23	32	22	44	2.0
23	32	25	43	2.0
23	33	21	43	2.0
23	35	23	47	2.0
23	35	24	47	2.0
24	25	29	32	2.0
24	25	30	32	2.0
24	25	30	33	6.0
24	27	29	35	4.0
24	29	26	37	2.0
24	29	26	38	3.0
24	29	27	38	2.0
24	30	27	39	2.0
24	30	27	40	2.0
24	31	26	42	2.0
24	32	27	41	2.0
24	33	26	44	3.0
24	34	24	46	2.0
24	35	24	48	2.0
25	27	31	35	2.0
25	28	30	36	2.0
25	28	31	35	2.0
25	28	31	36	3.0
25	30	27	40	2.0
25	31	26	40	2.0
25	31	27	40	2.0
25	31	28	41	4.0
25	34	25	46	2.0
25	34	28	46	2.0
25	36	26	47	2.0
26	28	30	35	2.0
26	28	31	35	2.0
26	28	32	35	2.0
26	29	31	38	3.0
26	30	31	38	2.0
26	31	28	41	2.0
26	31	30	41	2.0
26	31	31	41	2.0
26	32	29	42	2.0
26	32	30	42	2.0
26	33	28	46	2.0
26	34	30	48	2.0
26	36	27	47	2.0
27	28	33	34	2.0
27	29	32	37	2.0
27	29	33	37	2.0
27	30	30	38	2.0
27	30	31	39	2.0
27	30	32	39	4.0
27	31	31	39	2.0
27	31	31	41	3.0
27	32	29	42	3.0
27	32	33	42	3.0
27	33	31	43	2.0
27	35	30	48	3.0
27	36	30	49	3.0
28	29	34	36	3.0
28	30	34	38	2.0
28	31	32	39	3.0
28	31	33	41	2.0
28	32	33	41	2.0
28	32	33	42	3.0
28	32	34	39	2.0
28	33	33	42	4.0
28	33	34	43	4.0
28	33	34	44	2.0
28	33	34	45	2.0
28	35	30	45	2.0
28	35	33	47	2.0
28	35	33	48	8.0
28	36	29	47	2.0
28	37	27	49	2.0
28	37	30	49	2.0
28	37	31	49	2.0
29	31	34	38	5.0
29	31	35	39	2.0
29	32	34	41	2.0
29	33	35	43	3.0
29	33	35	45	2.0
29	33	36	43	2.0
29	34	33	43	3.0
29	34	35	44	2.0
29	34	35	45	3.0
29	35	35	46	2.0
29	36	34	47	2.0
29	37	31	47	2.0
30	31	38	39	2.0
30	33	36	42	3.0
30	33	36	43	3.0
30	34	34	43	3.0
30	34	34	44	3.0
30	34	35	44	2.0
30	34	35	45	2.0
30	34	36	43	3.0
30	34	36	44	2.0
30	35	34	47	2.0
30	35	35	44	2.0
30	35	36	46	2.0
30	36	36	48	2.0
30	37	31	48	2.0
30	38	32	48	2.0
31	33	36	40	3.0
31	33	37	42	6.0
31	34	37	42	3.0
31	37	34	49	2.0
31	37	36	47	3.0
31	37	36	49	2.0
32	33	39	40	5.0
32	33	39	41	4.0
32	34	37	42	3.0
32	34	38	42	2.0
32	35	38	43	2.0
32	35	38	44	3.0
32	35	38	45	6.0
32	38	35	49	4.0
32	38	36	48	2.0
33	38	35	47	2.0
34	36	42	45	2.0
34	37	40	49	2.0
35	38	41	47	3.0
36	37	43	44	3.0
36	39	42	47	3.0
37	39	43	48	4.0
Quadrant	3
0	1	2	6	1.0
0	1	3	5	1.0
0	1	3	6	2.0
0	1	3	7	3.0
0	1	4	5	2.0
0	1	4	6	26.0
0	1	4	7	9.0
0	1	4	8	3.0
0	1	5	6	9.0
0	1	5	7	2.0
0	2	2	7	1.0
0	2	3	7	18.0
0	2	3	8	1.0
0	2	3	9	10.0
0	2	4	7	8.0
0	2	4	8	5.0
0	2	4	9	4.0
0	2	4	10	7.0
0	2	5	7	6.0
0	2	5	8	5.0
0	2	5	9	2.0
0	2	5	10	2.0
0	3	2	9	8.0
0	3	2	10	5.0
0	3	2	11	1.0
0	3	3	8	1.0
0	3	3	9	6.0
0	3	3	10	8.0
0	3	3	11	10.0
0	3	4	10	6.0
0	3	4	11	1.0
0	3	5	9	1.0
0	3	5	10	1.0
0	4	2	10	9.0
0	4	2	11	15.0
0	4	2	12	2.0
0	4	2	13	1.0
0	4	2	14	1.0
0	4	2	15	1.0
0	4	3	10	4.0
0	4	3	11	13.0
0	4	3	12	4.0
0	4	3	13	8.0
0	4	3	14	4.0
0	4	4	10	2.0
0	4	4	11	9.0
0	4	4	12	1.0
0	4	4	13	6.0
0	4	5	13	1.0
0	5	2	11	2.0
0	5	2	12	7.0
0	5	2	13	9.0
0	5	2	14	14.0
0	5	3	11	3.0
0	5	3	12	16.0
0	5	3	13	13.0
0	5	3	14	26.0
0	5	4	13	2.0
0	5	4	14	4.0
0	5	4	15	2.0
0	5	4	16	1.0
0	5	5	14	2.0
0	6	2	13	10.0
0	6	2	14	21.0
0	6	2	15	13.0
0	6	2	16	4.0
0	6	2	17	1.0
0	6	2	18	2.0
0	6	3	14	7.0
0	6	3	15	3.0
0	6	3	16	2.0
0	6	3	18	1.0
0	6	4	16	1.0
0	6	5	16	1.0
0	6	5	17	1.0
0	7	2	14	5.0
0	7	2	15	10.0
0	7	2	16	14.0
0	7	2	17	1.0
0	7	2	18	5.0
0	7	2	19	6.0
0	7	2	20	1.0
0	7	3	16	2.0
0	7	3	17	11.0
0	7	3	18	5.0
0	7	3	19	6.0
0	7	4	17	1.0
0	7	4	19	1.0
0	7	4	21	1.0
0	8	2	16	2.0
0	8	2	18	4.0
0	8	2	19	10.0
0	8	2	20	2.0
0	8	2	21	2.0
0	8	2	23	2.0
0	8	3	18	7.0
0	8	3	20	7.0
0	8	3	21	6.0
0	8	3	22	4.0
0	8	3	23	1.0
0	8	4	20	1.0
0	9	2	18	5.0
0	9	2	19	5.0
0	9	2	20	10.0
0	9	2	21	1.0
0	9	3	19	1.0
0	9	3	20	3.0
0	9	3	21	2.0
0	9	3	22	6.0
0	9	3	23	2.0
0	9	3	24	1.0
0	10	2	20	1.0
0	10	2	21	2.0
0	10	2	22	4.0
0	10	2	24	2.0
0	10	2	25	3.0
0	10	2	26	2.0
0	10	3	21	1.0
0	10	3	22	7.0
0	10	3	24	5.0
0	10	3	26	1.0
0	10	3	27	2.0
0	10	4	22	1.0
0	10	4	23	1.0
0	10	4	27	2.0
0	11	2	21	1.0
0	11	2	22	3.0
0	11	2	23	4.0
0	11	2	24	2.0
0	11	2	25	1.0
0	11	2	26	2.0
0	11	3	23	2.0
0	11	3	24	4.0
0	11	3	25	1.0
0	11	3	26	2.0
0	11	3	27	1.0
0	11	3	28	1.0
0	11	3	30	1.0
0	11	4	26	2.0
0	11	4	28	1.0
0	12	2	23	1.0
0	12	2	25	2.0
0	12	2	26	1.0
0	12	2	29	1.0
0	12	3	26	1.0
0	12	3	27	1.0
0	12	3	28	3.0
0	12	3	29	2.0
0	12	3	30	1.0
0	13	2	26	2.0
0	13	2	27	1.0
0	13	2	36	1.0
0	13	3	29	4.0
0	13	3	35	1.0
0	14	2	28	1.0
0	14	3	29	1.0
0	14	3	30	2.0
0	14	3	31	2.0
0	14	3	32	1.0
0	14	4	35	1.0
0	15	2	37	2.0
0	15	3	31	2.0
0	15	3	32	2.0
0	15	3	34	1.0
0	15	3	40	1.0
0	16	3	33	1.0
0	16	3	35	1.0
0	16	3	40	1.0
0	16	4	36	1.0
0	17	2	35	2.0
0	17	2	36	3.0
0	17	2	39	2.0
0	17	3	36	1.0
0	17	3	37	1.0
0	17	3	41	1.0
0	18	3	38	1.0
0	18	3	42	1.0
0	18	3	43	1.0
0	18	4	37	1.0
0	19	2	38	1.0
0	19	2	45	1.0
0	19	3	41	1.0
0	19	3	43	1.0
0	20	2	45	1.0
0	20	2	46	1.0
0	20	3	40	1.0
0	20	3	42	1.0
0	20	3	43	1.0
0	21	2	40	1.0
0	21	2	42	1.0
0	21	2	44	1.0
0	21	3	42	1.0
0	21	3	45	1.0
0	22	2	43	1.0
0	22	2	44	1.0
0	22	3	45	2.0
0	22	3	47	1.0
0	22	4	48	1.0
0	23	2	46	1.0
0	23	3	46	1.0
0	23	3	47	1.0
0	23	3	48	1.0
0	25	4	49	1.0
1	2	4	7	1.0
1	2	5	6	3.0
1	2	5	7	22.0
1	2	5	8	9.0
1	2	5	9	4.0
1	2	6	7	15.0
1	3	3	8	3.0
1	3	3	9	1.0
1	3	4	8	5.0
1	3	4	9	33.0
1	3	4	10	10.0
1	3	5	8	5.0
1	3	5	9	21.0
1	3	5	10	14.0
1	3	5	11	3.0
1	3	6	8	2.0
1	3	6	9	4.0
1	4	2	10	3.0
1	4	2	11	2.0
1	4	2	12	1.0
1	4	3	10	19.0
1	4	3	11	8.0
1	4	3	12	3.0
1	4	4	9	16.0
1	4	4	10	22.0
1	4	4	11	30.0
1	4	4	12	5.0
1	4	4	13	1.0
1	4	5	9	4.0
1	4	5	10	3.0
1	4	5	11	13.0
1	4	5	12	7.0
1	4	5	13	3.0
1	4	6	10	1.0
1	4	6	11	2.0
1	4	6	12	1.0
1	4	6	13	1.0
1	5	2	10	2.0
1	5	2	11	3.0
1	5	2	12	9.0
1	5	2	13	7.0
1	5	3	10	7.0
1	5	3	11	1.0
1	5	3	12	17.0
1	5	3	13	12.0
1	5	4	10	1.0
1	5	4	11	6.0
1	5	4	12	22.0
1	5	4	13	22.0
1	5	4	14	10.0
1	5	4	15	1.0
1	5	5	12	8.0
1	5	5	13	10.0
1	5	5	14	16.0
1	5	6	12	1.0
1	5	6	13	1.0
1	5	6	14	1.0
1	6	2	11	1.0
1	6	2	12	2.0
1	6	2	13	11.0
1	6	2	14	10.0
1	6	2	16	1.0
1	6	3	13	18.0
1	6	3	14	19.0
1	6	3	15	2.0
1	6	3	16	1.0
1	6	4	12	3.0
1	6	4	13	15.0
1	6	4	14	11.0
1	6	4	15	14.0
1	6	4	16	3.0
1	6	4	17	2.0
1	6	5	13	3.0
1	6	5	14	5.0
1	6	5	15	4.0
1	6	5	16	2.0
1	6	5	17	1.0
1	6	6	15	1.0
1	7	2	13	2.0
1	7	2	14	7.0
1	7	2	15	7.0
1	7	2	16	9.0
1	7	2	17	5.0
1	7	2	18	1.0
1	7	3	13	2.0
1	7	3	14	9.0
1	7	3	15	10.0
1	7	3	16	24.0
1	7	3	17	6.0
1	7	3	18	9.0
1	7	3	19	1.0
1	7	4	15	11.0
1	7	4	16	1.0
1	7	5	15	1.0
1	7	5	16	2.0
1	7	5	17	8.0
1	7	5	18	1.0
1	7	5	19	2.0
1	7	6	19	1.0
1	8	2	15	5.0
1	8	2	16	13.0
1	8	2	17	4.0
1	8	2	18	3.0
1	8	2	19	7.0
1	8	2	20	4.0
1	8	3	16	2.0
1	8	3	17	16.0
1	8	3	18	6.0
1	8	3	19	5.0
1	8	3	20	4.0
1	8	3	21	2.0
1	8	4	16	1.0
1	8	4	17	7.0
1	8	4	18	1.0
1	8	4	19	6.0
1	8	4	20	3.0
1	8	4	21	2.0
1	8	5	18	7.0
1	8	5	19	1.0
1	8	5	20	4.0
1	9	2	17	3.0
1	9	2	18	8.0
1	9	2	19	6.0
1	9	2	20	11.0
1	9	2	21	3.0
1	9	2	23	2.0
1	9	2	24	2.0
1	9	3	18	12.0
1	9	3	19	6.0
1	9	3	20	5.0
1	9	3	21	2.0
1	9	3	22	4.0
1	9	3	23	2.0
1	9	3	24	1.0
1	9	4	19	3.0
1	9	4	20	6.0
1	9	4	21	4.0
1	9	4	22	2.0
1	9	4	23	1.0
1	9	4	24	1.0
1	9	5	19	1.0
1	9	5	20	4.0
1	9	5	21	2.0
1	9	6	20	1.0
1	10	2	18	1.0
1	10	2	19	6.0
1	10	2	20	9.0
1	10	2	21	7.0
1	10	2	22	1.0
1	10	2	23	4.0
1	10	2	24	2.0
1	10	2	25	2.0
1	10	3	19	2.0
1	10	3	20	4.0
1	10	3	21	1.0
1	10	3	22	4.0
1	10	3	23	9.0
1	10	3	24	1.0
1	10	3	25	2.0
1	10	3	26	1.0
1	10	3	27	1.0
1	10	4	20	1.0
1	10	4	21	2.0
1	10	4	22	2.0
1	10	4	23	2.0
1	10	4	24	1.0
1	10	5	21	1.0
1	10	6	21	1.0
1	11	2	20	1.0
1	11	2	21	7.0
1	11	2	22	3.0
1	11	2	23	2.0
1	11	2	24	2.0
1	11	2	25	3.0
1	11	2	27	1.0
1	11	3	21	5.0
1	11	3	22	1.0
1	11	3	24	8.0
1	11	3	25	2.0
1	11	3	26	2.0
1	11	3	27	4.0
1	11	3	28	2.0
1	11	3	30	1.0
1	11	4	22	1.0
1	11	4	23	2.0
1	11	4	24	2.0
1	11	4	25	1.0
1	11	4	27	2.0
1	11	4	30	1.0
1	12	2	24	2.0
1	12	2	25	1.0
1	12	2	26	6.0
1	12	2	27	2.0
1	12	2	28	3.0
1	12	3	22	1.0
1	12	3	24	1.0
1	12	3	25	5.0
1	12	3	26	1.0
1	12	3	30	1.0
1	12	4	25	1.0
1	12	4	26	3.0
1	12	4	27	2.0
1	13	2	26	1.0
1	13	2	28	3.0
1	13	2	31	1.0
1	13	3	26	1.0
1	13	3	27	1.0
1	13	3	30	1.0
1	13	4	26	2.0
1	13	4	27	2.0
1	13	4	30	1.0
1	14	2	25	1.0
1	14	2	32	1.0
1	14	2	34	1.0
1	14	3	31	1.0
1	14	3	32	1.0
1	14	4	31	1.0
1	14	4	35	2.0
1	14	4	36	1.0
1	15	2	34	3.0
1	15	3	32	4.0
1	15	3	35	1.0
1	15	3	36	1.0
1	15	4	30	1.0
1	15	4	31	1.0
1	16	2	31	1.0
1	16	2	35	1.0
1	16	2	36	2.0
1	16	2	38	1.0
1	16	2	41	1.0
1	16	3	33	1.0
1	16	3	41	2.0
1	16	4	36	3.0
1	16	4	40	2.0
1	16	4	41	1.0
1	16	4	42	1.0
1	16	4	43	1.0
1	16	5	43	1.0
1	17	2	36	1.0
1	17	2	40	2.0
1	17	2	42	1.0
1	17	3	36	1.0
1	17	3	40	1.0
1	17	4	37	4.0
1	17	4	40	1.0
1	17	4	41	1.0
1	18	2	36	1.0
1	18	2	37	1.0
1	18	2	39	1.0
1	18	2	41	3.0
1	18	2	43	2.0
1	18	3	34	1.0
1	18	3	39	1.0
1	18	3	40	2.0
1	18	3	41	1.0
1	18	3	42	1.0
1	18	3	47	1.0
1	18	4	37	1.0
1	18	4	41	1.0
1	19	3	39	1.0
1	19	3	40	1.0
1	19	3	43	2.0
1	19	4	39	1.0
1	19	4	41	1.0
1	19	4	42	1.0
1	20	2	39	1.0
1	20	2	41	1.0
1	20	2	44	1.0
1	20	2	45	1.0
1	20	2	46	1.0
1	20	3	41	2.0
1	20	3	42	1.0
1	20	3	43	1.0
1	20	3	44	1.0
1	20	3	47	1.0
1	20	3	48	1.0
1	20	4	42	1.0
1	20	4	45	1.0
1	20	4	46	1.0
1	21	2	41	2.0
1	21	2	43	1.0
1	21	2	44	2.0
1	21	2	46	1.0
1	21	3	42	1.0
1	21	3	43	2.0
1	21	4	45	1.0
1	22	2	44	1.0
1	22	2	45	1.0
1	22	3	49	1.0
1	22	4	45	1.0
1	23	2	47	2.0
1	23	3	44	1.0
1	24	5	49	1.0
2	3	4	8	3.0
2	3	4	9	1.0
2	3	5	8	3.0
2	3	5	9	18.0
2	3	5	10	2.0
2	3	6	7	1.0
2	3	6	8	18.0
2	3	6	9	24.0
2	3	6	10	1.0
2	3	7	8	5.0
2	3	7	9	18.0
2	3	7	10	3.0
2	4	3	9	1.0
2	4	3	10	2.0
2	4	4	9	1.0
2	4	4	10	14.0
2	4	4	11	1.0
2	4	5	9	12.0
2	4	5	10	19.0
2	4	5	11	1.0
2	4	5	12	2.0
2	4	6	9	26.0
2	4	6	10	14.0
2	4	6	11	10.0
2	4	6	12	2.0
2	4	6	13	1.0
2	4	7	9	2.0
2	4	7	10	15.0
2	4	7	11	12.0
2	5	3	11	3.0
2	5	3	12	1.0
2	5	3	13	1.0
2	5	4	10	6.0
2	5	4	11	51.0
2	5	4	12	6.0
2	5	4	13	5.0
2	5	5	10	1.0
2	5	5	11	24.0
2	5	5	12	6.0
2	5	5	13	12.0
2	5	5	14	3.0
2	5	6	10	3.0
2	5	6	11	5.0
2	5	6	12	27.0
2	5	6	13	31.0
2	5	6	14	2.0
2	5	6	15	2.0
2	5	7	11	2.0
2	5	7	12	8.0
2	5	7	13	2.0
2	5	7	14	1.0
2	6	2	14	2.0
2	6	3	12	4.0
2	6	3	13	9.0
2	6	3	14	3.0
2	6	3	15	1.0
2	6	4	11	6.0
2	6	4	12	10.0
2	6	4	13	38.0
2	6	4	14	9.0
2	6	5	11	3.0
2	6	5	12	6.0
2	6	5	13	27.0
2	6	5	14	25.0
2	6	5	15	11.0
2	6	5	16	1.0
2	6	6	12	7.0
2	6	6	13	33.0
2	6	6	14	10.0
2	6	6	16	1.0
2	6	6	17	1.0
2	6	7	13	3.0
2	6	7	15	1.0
2	7	2	13	4.0
2	7	2	14	1.0
2	7	2	16	3.0
2	7	3	13	4.0
2	7	3	14	7.0
2	7	3	15	4.0
2	7	3	16	1.0
2	7	3	17	1.0
2	7	4	13	2.0
2	7	4	14	11.0
2	7	4	15	19.0
2	7	4	16	8.0
2	7	4	17	4.0
2	7	5	13	3.0
2	7	5	14	10.0
2	7	5	15	29.0
2	7	5	16	14.0
2	7	5	17	8.0
2	7	5	18	4.0
2	7	5	19	1.0
2	7	6	14	3.0
2	7	6	15	9.0
2	7	6	16	5.0
2	7	6	17	8.0
2	7	6	18	1.0
2	7	6	19	1.0
2	7	7	15	1.0
2	7	7	16	1.0
2	7	7	18	3.0
2	8	2	13	1.0
2	8	2	15	5.0
2	8	2	16	4.0
2	8	2	17	4.0
2	8	3	15	2.0
2	8	3	16	13.0
2	8	3	17	8.0
2	8	3	18	7.0
2	8	3	19	3.0
2	8	4	15	6.0
2	8	4	16	20.0
2	8	4	17	3.0
2	8	4	18	1.0
2	8	4	19	5.0
2	8	5	15	2.0
2	8	5	16	2.0
2	8	5	17	9.0
2	8	5	18	3.0
2	8	5	19	18.0
2	8	5	20	9.0
2	8	6	17	10.0
2	8	6	18	1.0
2	8	6	19	9.0
2	8	6	20	4.0
2	8	6	21	1.0
2	9	2	17	6.0
2	9	2	19	2.0
2	9	2	20	2.0
2	9	3	17	3.0
2	9	3	18	11.0
2	9	3	19	7.0
2	9	3	20	2.0
2	9	3	21	3.0
2	9	4	17	1.0
2	9	4	18	1.0
2	9	4	19	4.0
2	9	4	20	2.0
2	9	4	21	1.0
2	9	5	17	3.0
2	9	5	18	2.0
2	9	5	19	12.0
2	9	5	20	16.0
2	9	5	21	2.0
2	9	5	22	2.0
2	9	6	18	2.0
2	9	6	19	3.0
2	9	6	20	10.0
2	9	6	21	8.0
2	9	6	22	1.0
2	9	7	19	1.0
2	10	2	18	1.0
2	10	2	19	4.0
2	10	2	20	4.0
2	10	2	21	1.0
2	10	3	18	7.0
2	10	3	19	11.0
2	10	3	20	10.0
2	10	3	21	8.0
2	10	3	24	2.0
2	10	4	19	1.0
2	10	4	20	2.0
2	10	4	21	1.0
2	10	4	22	3.0
2	10	4	24	2.0
2	10	5	19	1.0
2	10	5	20	7.0
2	10	5	21	5.0
2	10	5	23	4.0
2	10	5	24	1.0
2	10	6	21	6.0
2	10	6	22	3.0
2	10	6	23	1.0
2	11	2	19	2.0
2	11	2	20	4.0
2	11	2	21	1.0
2	11	2	24	1.0
2	11	2	25	1.0
2	11	2	26	2.0
2	11	3	19	1.0
2	11	3	20	4.0
2	11	3	21	6.0
2	11	3	22	4.0
2	11	3	24	1.0
2	11	4	20	1.0
2	11	4	26	1.0
2	11	5	21	1.0
2	11	5	22	1.0
2	11	5	23	2.0
2	11	5	24	3.0
2	11	5	26	1.0
2	11	5	28	1.0
2	11	6	22	3.0
2	11	6	23	2.0
2	11	6	26	1.0
2	12	2	21	3.0
2	12	2	24	1.0
2	12	2	26	1.0
2	12	2	27	1.0
2	12	3	21	1.0
2	12	3	22	1.0
2	12	3	23	2.0
2	12	3	24	2.0
2	12	3	25	3.0
2	12	4	22	1.0
2	12	4	23	1.0
2	12	4	24	1.0
2	12	4	26	1.0
2	12	4	29	1.0
2	12	4	30	1.0
2	12	5	23	2.0
2	12	5	24	4.0
2	12	5	27	1.0
2	12	6	24	2.0
2	12	6	26	1.0
2	13	2	22	1.0
2	13	2	27	1.0
2	13	3	25	1.0
2	13	4	23	1.0
2	13	4	30	3.0
2	13	4	31	1.0
2	13	5	27	6.0
2	13	5	28	1.0
2	13	6	26	1.0
2	14	2	25	4.0
2	14	2	28	1.0
2	14	2	29	1.0
2	14	2	34	1.0
2	14	3	31	2.0
2	14	5	27	1.0
2	14	5	28	1.0
2	15	2	27	2.0
2	15	2	28	1.0
2	15	2	29	2.0
2	15	2	31	3.0
2	15	3	31	1.0
2	15	4	28	1.0
2	15	4	30	2.0
2	15	4	32	1.0
2	15	4	37	1.0
2	15	5	29	1.0
2	15	6	29	1.0
2	16	2	30	1.0
2	16	2	32	2.0
2	16	2	34	2.0
2	16	3	33	1.0
2	16	3	37	1.0
2	16	4	29	1.0
2	16	4	32	2.0
2	16	4	33	2.0
2	16	4	36	1.0
2	16	4	40	1.0
2	16	6	31	2.0
2	17	2	32	6.0
2	17	2	33	2.0
2	17	2	34	2.0
2	17	2	35	2.0
2	17	2	36	1.0
2	17	2	38	2.0
2	17	2	39	1.0
2	17	2	40	1.0
2	17	2	41	1.0
2	17	3	32	1.0
2	17	3	40	1.0
2	17	4	33	4.0
2	17	4	39	2.0
2	17	4	40	4.0
2	17	5	41	1.0
2	17	6	34	1.0
2	18	2	36	1.0
2	18	2	39	4.0
2	18	2	41	2.0
2	18	3	32	1.0
2	18	3	33	1.0
2	18	3	34	1.0
2	18	3	35	1.0
2	18	3	36	1.0
2	18	4	34	1.0
2	18	4	37	1.0
2	18	4	39	2.0
2	18	6	36	1.0
2	19	2	34	1.0
2	19	2	35	2.0
2	19	2	36	4.0
2	19	2	37	1.0
2	19	2	41	2.0
2	19	2	44	1.0
2	19	2	45	2.0
2	19	3	41	1.0
2	19	4	39	1.0
2	19	4	40	1.0
2	19	4	41	1.0
2	20	2	36	2.0
2	20	2	37	1.0
2	20	2	39	1.0
2	20	2	40	1.0
2	20	2	49	1.0
2	20	3	42	1.0
2	20	4	40	3.0
2	20	4	41	1.0
2	20	4	42	1.0
2	20	4	44	2.0
2	21	2	40	2.0
2	21	2	41	2.0
2	21	3	44	1.0
2	21	3	45	1.0
2	21	3	49	1.0
2	21	4	40	1.0
2	21	4	41	3.0
2	22	2	40	1.0
2	22	2	42	3.0
2	22	4	41	1.0
2	22	4	44	1.0
2	22	4	45	1.0
2	23	2	42	1.0
2	23	2	47	1.0
2	23	3	45	1.0
2	23	4	45	1.0
2	23	4	46	2.0
2	24	2	47	1.0
2	24	2	48	2.0
2	24	3	46	1.0
2	24	4	47	1.0
2	25	2	48	2.0
2	25	2	49	1.0
3	4	6	8	1.0
3	4	6	9	8.0
3	4	6	10	11.0
3	4	6	11	6.0
3	4	7	8	1.0
3	4	7	9	17.0
3	4	7	10	28.0
3	4	7	11	19.0
3	4	7	12	1.0
3	4	8	9	23.0
3	4	8	10	31.0
3	4	8	11	3.0
3	5	4	11	2.0
3	5	5	11	3.0
3	5	5	12	1.0
3	5	6	10	8.0
3	5	6	11	34.0
3	5	6	12	16.0
3	5	6	13	5.0
3	5	7	10	21.0
3	5	7	11	59.0
3	5	7	12	35.0
3	5	7	13	3.0
3	5	7	14	1.0
3	5	8	10	4.0
3	5	8	11	10.0
3	5	8	12	17.0
3	6	4	12	2.0
3	6	4	13	2.0
3	6	5	11	10.0
3	6	5	12	9.0
3	6	5	13	6.0
3	6	5	15	2.0
3	6	6	11	6.0
3	6	6	12	5.0
3	6	6	13	30.0
3	6	6	14	11.0
3	6	7	11	7.0
3	6	7	12	6.0
3	6	7	13	48.0
3	6	7	14	14.0
3	6	7	15	2.0
3	6	8	12	3.0
3	6	8	13	4.0
3	7	2	13	2.0
3	7	3	13	2.0
3	7	4	13	3.0
3	7	4	15	5.0
3	7	5	13	8.0
3	7	5	14	3.0
3	7	5	15	5.0
3	7	5	16	6.0
3	7	6	13	1.0
3	7	6	14	15.0
3	7	6	15	10.0
3	7	6	16	4.0
3	7	6	17	5.0
3	7	6	18	1.0
3	7	7	13	2.0
3	7	7	14	7.0
3	7	7	15	10.0
3	7	7	16	5.0
3	7	7	17	3.0
3	7	8	14	1.0
3	7	8	15	1.0
3	7	8	16	2.0
3	8	2	13	1.0
3	8	2	15	1.0
3	8	2	16	1.0
3	8	3	14	2.0
3	8	3	16	1.0
3	8	3	17	2.0
3	8	4	14	12.0
3	8	4	15	4.0
3	8	4	16	3.0
3	8	5	14	5.0
3	8	5	15	7.0
3	8	5	16	12.0
3	8	5	17	14.0
3	8	5	18	1.0
3	8	5	19	1.0
3	8	6	15	3.0
3	8	6	17	13.0
3	8	6	18	9.0
3	8	6	19	1.0
3	8	7	15	1.0
3	8	7	16	3.0
3	8	7	17	6.0
3	8	7	18	3.0
3	9	2	17	1.0
3	9	3	17	7.0
3	9	3	18	8.0
3	9	3	19	2.0
3	9	4	17	1.0
3	9	4	18	9.0
3	9	4	19	1.0
3	9	4	20	1.0
3	9	5	17	2.0
3	9	5	18	5.0
3	9	5	19	2.0
3	9	5	20	6.0
3	9	6	17	1.0
3	9	6	18	14.0
3	9	6	19	6.0
3	9	6	20	4.0
3	9	6	21	3.0
3	9	6	22	1.0
3	9	7	18	1.0
3	10	2	17	4.0
3	10	2	19	4.0
3	10	2	20	3.0
3	10	3	17	4.0
3	10	3	18	7.0
3	10	3	19	9.0
3	10	3	20	2.0
3	10	3	21	2.0
3	10	4	17	6.0
3	10	4	18	7.0
3	10	4	19	5.0
3	10	4	20	2.0
3	10	4	21	7.0
3	10	4	22	2.0
3	10	5	18	1.0
3	10	5	19	1.0
3	10	5	20	6.0
3	10	5	21	3.0
3	10	5	22	1.0
3	10	5	23	3.0
3	10	6	18	1.0
3	10	6	19	7.0
3	10	6	20	5.0
3	10	6	21	3.0
3	10	6	22	1.0
3	10	7	19	3.0
3	10	7	21	1.0
3	11	2	17	2.0
3	11	2	19	1.0
3	11	2	20	2.0
3	11	2	21	1.0
3	11	3	18	1.0
3	11	3	19	1.0
3	11	3	20	4.0
3	11	4	19	4.0
3	11	4	20	1.0
3	11	4	21	3.0
3	11	4	22	1.0
3	11	4	23	2.0
3	11	5	20	3.0
3	11	5	21	6.0
3	11	5	23	4.0
3	11	5	24	1.0
3	11	5	25	2.0
3	11	5	27	1.0
3	11	6	21	1.0
3	11	6	22	2.0
3	11	6	23	3.0
3	11	6	24	2.0
3	11	6	25	1.0
3	11	6	26	1.0
3	11	6	27	1.0
3	11	7	20	1.0
3	11	7	21	1.0
3	11	7	24	1.0
3	11	8	22	1.0
3	12	2	19	1.0
3	12	2	20	1.0
3	12	2	21	2.0
3	12	2	22	1.0
3	12	2	23	1.0
3	12	2	24	1.0
3	12	3	20	2.0
3	12	3	21	3.0
3	12	3	23	1.0
3	12	3	25	1.0
3	12	4	20	1.0
3	12	4	22	9.0
3	12	4	23	3.0
3	12	4	24	2.0
3	12	5	22	1.0
3	12	5	23	4.0
3	12	5	24	5.0
3	12	5	26	1.0
3	12	5	27	2.0
3	12	6	22	1.0
3	12	6	24	4.0
3	12	6	25	1.0
3	12	6	26	2.0
3	12	6	27	3.0
3	12	6	28	2.0
3	12	7	29	1.0
3	13	2	22	6.0
3	13	2	25	1.0
3	13	2	26	1.0
3	13	2	27	2.0
3	13	2	28	1.0
3	13	3	23	1.0
3	13	3	26	3.0
3	13	3	27	1.0
3	13	4	23	3.0
3	13	4	26	1.0
3	13	4	27	2.0
3	13	5	24	5.0
3	13	5	25	10.0
3	13	5	26	8.0
3	13	5	27	2.0
3	13	5	28	3.0
3	13	5	29	2.0
3	13	6	25	2.0
3	13	6	26	2.0
